Country,Year,Carbon Intensity of Economy (g/$),Carbon Intensity of Electricity (g/kWh),Carbon Intensity of Energy (g/kWh),CO2 Emissions (kg),CO2 Emissions (Mt),CO2 Emissions per Capita (kg),Coal Energy Consumption (Mtoe),Coal Energy Consumption per Capita (MWh),Coal Energy Consumption (TWh),Electricity Generation per Capita (MWh),Electricity Generation (TWh),Electrification,Energy Consumption (Mtoe),Energy Consumption per Capita (MWh),Energy Consumption (TWh),Energy Intensity of Economy (kWh/$),Gas Energy Consumption (Mtoe),Gas Energy Consumption per Capita (MWh),Gas Energy Consumption (TWh),GDP,GDP (Millions),GDP per Capita,Hydro Electricity Generation per Capita (MWh),Hydro Electricity Generation (TWh),Nuclear Electricity Generation per Capita (MWh),Nuclear Electricity Generation (TWh),Nuclear Energy Consumption (Mtoe),Nuclear Energy Consumption per Capita (MWh),Nuclear Energy Consumption (TWh),Oil Energy Consumption (Mt),Oil Energy Consumption per Capita (MWh),Oil Energy Consumption (TWh),Population,Population (Millions),Solar Electricity Generation per Capita (MWh),Solar Electricity Generation (TWh),Wind Electricity Generation per Capita (MWh),Wind Electricity Generation (TWh)
Bulgaria,2008,920.0705071689615,1116.7965385294196,221.90217368827567,50297165705.749466,50.297165705749464,6712.947109239346,7.5511,11.720864601569478,87.819293,6.010895340057959,45.037,2.310825822752729,19.489569294474343,30.251831235639806,226.66369089473662,4.146288843756261,2.9167024935511563,4.527323834934403,33.92124999999995,54666642734.2757,54666.6427342757,7296.12247858585,0.3835804606729261,2.874,2.1040869737330135,15.765,3.567226320314961,5.537070983507909,41.486842105263,4.773000000000001,7.408680423155715,55.50999000000001,7492561,7.492561,0,0,0.01628281705013813,0.122
Bulgaria,2009,833.42588081592,1004.5077486876473,217.36234538678235,43157670914.61608,43.157670914616084,5797.3002029320505,6.400500000000001,9.999111417738039,74.43781500000001,5.771284701891061,42.964,2.5165799668055517,17.072376227542183,26.67113382778478,198.5517355263156,3.834269819516771,2.0863069647463424,3.25931033389603,24.263749999999963,51783454183.5501,51783.4541835501,6955.98773253421,0.46625382181044306,3.471,2.0493138304638774,15.256,3.4520523147938498,5.392931132799657,40.14736842105248,4.291999999999999,6.705130256219302,49.91595999999999,7444443,7.444443,4.029851528180147e-4,0.003,0.03183582707262316,0.237
Bulgaria,2010,888.5194679637905,963.8822356202884,216.80556012141196,44967997938.39331,44.96799793839331,6080.372656547943,6.891299999999999,10.836961144053376,80.145819,6.308211140165929,46.653,2.615930215364318,17.83419134271618,28.045280080192178,207.4116453157892,4.098231924800342,2.2977429062768664,3.6133313880322553,26.72274999999996,50610031135.7791,50610.0311357791,6843.26328885315,0.6837850456737851,5.0569999999999995,2.061901950065167,15.249,3.4504683893741097,5.426057763329366,40.128947368420896,3.885,6.109383431957303,45.18255,7395599,7.395599,0.0020282332776560765,0.015,0.09208179080558586,0.681
Bulgaria,2011,876.9758537696982,991.2896924185102,226.6129292283491,50354542505.783066,50.354542505783066,6852.5169951291045,8.111699999999999,12.838168220035902,94.33907099999999,6.912728990867038,50.797,2.658666166996742,19.10619717156172,30.238861562148948,222.20507310526284,3.8699285903762517,2.6306534823731687,4.163464124083731,30.594499999999954,57418391041.5926,57418.3910415926,7813.80349946173,0.39696105018719907,2.917,2.2200968710161004,16.314,3.6914513282345873,5.842360186884452,42.93157894736825,3.782,5.985669120921114,43.984660000000005,7348328,7.348328,0.01374462326668053,0.101,0.11716951121397956,0.861
Bulgaria,2012,840.9584213327671,957.7680818126183,215.78186151656186,45330205544.10941,45.33020554410941,6204.612710201609,6.9314,11.033865014081792,80.612182,6.47819950155272,47.329,2.6201990827343025,18.063131275738765,28.754097617817553,210.07421673684186,3.897261870957681,2.4516122098022315,3.9026398981205235,28.512249999999955,53903028252.2996,53903.0282522996,7378.02553944156,0.44156165547569304,3.226,2.160586091656483,15.785,3.5717518215142188,5.685752872780197,41.539473684210364,3.9030000000000005,6.213055825657334,45.39189000000001,7305888,7.305888,0.11141698312374895,0.814,0.16712547468562344,1.221
Bulgaria,2013,716.3875965299253,912.3166683909524,205.81615939253743,39944873008.82946,39.94487300882946,5498.174909664811,5.927999999999999,9.489545588748424,68.94264,6.026607975235079,43.784,2.623696372836049,16.687906593655224,26.71400985176563,194.08035368421028,3.4807159877257936,2.3683576956147854,3.7912682731106053,27.543999999999954,55758744571.1183,55758.7445711183,7674.86055914027,0.5615878069376741,4.08,1.950584677599735,14.171222,3.2065941077974256,5.133117572630862,37.292689473684064,3.618,5.791696346169331,42.07734,7265115,7.265115,0.18733357971621922,1.361,0.18912295263048143,1.374
Bulgaria,2014,749.9932328153961,896.0434025069782,204.68276411141053,42548620968.04386,42.54862096804386,5889.948248177637,6.3965,10.29788669282599,74.391295,6.5732845436934815,47.485,2.6566353147130797,17.87411306964744,28.775985480495503,207.87593499999974,3.664173854947398,2.3526655202063593,3.7876155636994615,27.36149999999996,56732006512.0065,56732.0065120065,7853.33519086217,0.6374639427968513,4.605,2.196399110845082,15.866651,3.5902274064352486,5.779997660118615,41.754344736841944,3.8629999999999995,6.219141138808223,44.92669,7223938,7.223938,0.17331267239558257,1.252,0.18424853590936136,1.331
Bulgaria,2015,907.191643088998,925.0877534963502,205.67098524777288,45540219929.118324,45.54021992911832,6344.424216903912,6.619199999999999,10.724629774542766,76.981296,6.858186364401962,49.228,2.585650441691893,19.0389231298366,30.84744408289167,221.42267599999968,4.4108878167530525,2.5798366294067026,4.1799300110574045,30.003499999999953,50199117547.0415,50199.1175470415,6993.47735975728,0.7886607826618898,5.6610000000000005,2.142535425302149,15.3791,3.4799067746752814,5.63825111921616,40.47131578947353,4.3759999999999994,7.090128700356409,50.89288,7177991,7.177991,0.19267229507532121,1.383,0.20228501261704007,1.452
Bulgaria,2016,818.9152953798747,951.5312806410853,203.7778618732298,42907201225.76995,42.90720122576995,6019.679114569633,5.744560600000001,9.3730230325617,66.809239778,6.32630711889359,45.09279106080635,2.490655411757919,18.10478914422754,29.540397858892423,210.5586977473663,4.018666639506316,2.687059329320718,4.3842985978044835,31.250499999999953,52395164027.1493,52395.1640271493,7350.79580089813,0.540490741772171,3.8525218,2.213276790582032,15.775843,3.5696798207901383,5.824412606794798,41.51537631578931,4.5165297842148915,7.369325635575523,52.52724139041919,7127822,7.127822,0.19770807969110343,1.4092280000000001,0.19335331325613914,1.3781880000000002
Canada,1965,4900.488385557222,NA,195.29278492669496,264183223332.17923,264.18322333217924,13425.30863564281,15.476,9.146553511535725,179.98588,NA,NA,NA,116.31596320767525,68.74451936707304,1352.7546521052632,25.093033454342244,20.474,12.100448216282144,238.11262000000002,53909570342.169,53909.570342169,2739.58584928189,5.951973716841143,117.1229388,0.0065047260900498016,0.128,0.02896320767524992,0.017117700236973097,0.3368421052631566,53.834999999999994,31.81731121048887,626.10105,19678e3,19.678,0,0,0,0
Canada,1966,4569.456812929121,NA,192.04668342292084,275806162372.1127,275.8061623721127,13757.290621114958,15.171999999999999,8.801394652833201,176.45036,NA,NA,NA,123.48591931031363,71.63513774835134,1436.1412415789478,23.79346902266657,22.415,13.003115023942536,260.68645,60358632035.1532,60358.6320351532,3010.70590757947,6.425633010774142,128.8210906,0.008579409417398244,0.172,0.03891931031361708,0.022577393203679505,0.4526315789473667,56.711,32.89849012370311,659.54893,20048e3,20.048,0,0,0,0
Canada,1967,4476.483505585473,NA,192.42301737634858,289936604821.18005,289.93660482118,14204.223242268275,15.032,8.564675680971979,174.82216000000003,NA,NA,NA,129.55862008417432,73.81769310106542,1506.7667515789474,23.26376317460083,23.803,13.56206594160298,276.82889,64768831262.1761,64768.8312621761,3173.07619352225,6.521927601410934,133.1255862,0.007495590828924162,0.153,0.03462008417432217,0.01972523902348456,0.40263157894736684,60.566,34.50825886733295,704.3825800000001,20412e3,20.412,0,0,0,0
Canada,1968,4421.770113070288,NA,194.43011852733528,312880172227.5227,312.88017222752273,15082.92384436573,16.331,9.155877844195912,189.92953,NA,NA,NA,138.36772050504592,77.57503805792925,1609.2165894736843,22.742207568261207,26.506,14.860430967990748,308.26478000000003,70759031841.7237,70759.0318417237,3411.06015434457,6.571577921326649,136.3208124,0.04425376012340918,0.918,0.207720505045933,0.11645726348265527,2.415789473684201,64.477,36.1486458735056,749.8675100000002,20744e3,20.744,0,0,0,0
Canada,1969,4178.96144201943,NA,191.45094846349167,325488902114.99243,325.4889021149924,15478.833085171791,15.767000000000001,8.720287711622598,183.37021000000001,NA,NA,NA,146.18369950672033,80.85012484606987,1700.1164252631575,21.827844027716207,29.622,16.383101578847253,344.50386000000003,77887510241.7083,77887.5102417083,3703.99040525529,7.04901445691459,148.226676,0.02515693361232642,0.529,0.1196995067203688,0.06620245687454296,1.3921052631578892,67.13499999999999,37.130495054213426,780.78005,21028e3,21.028,0,0,0,0
Canada,1970,3989.6675928606146,NA,192.48757622309998,350676202655.8727,350.67620265587266,16445.141749009224,16.928,9.232444194335024,196.87264000000002,NA,NA,NA,156.64764723718153,85.43482167362696,1821.8121373684214,20.726883631369788,32.725,17.848046801725758,380.59175000000005,87896095224.4234,87896.0952244234,4121.93280924889,7.284010148189833,155.3242324,0.04863065090977302,1.037,0.23464723718151692,0.12797539713098113,2.728947368421042,71.614,39.0579075220409,832.8708200000001,21324e3,21.324,0,0,0,0
Canada,1971,3607.4311416283053,NA,191.28270872635255,358116765324.53217,358.11676532453214,16544.60216966373,16.09,8.645048505384597,187.1267,NA,NA,NA,160.97900000000004,86.49293122115024,1872.1857700000005,18.859159647247917,34.929,18.7671161743057,406.22427000000005,99271961477.5203,99271.9614775203,4586.25584803149,7.254619523148769,157.0301208,0.18477515108774165,3.999557,0.905,0.4862503975993202,10.525150000000002,73.523,39.50341213557438,855.07249,21645535,21.645535,0,0,0,0
Canada,1972,3319.2588867135287,NA,187.4772161754644,375351158512.3942,375.35115851239425,17066.357006371265,15.183,8.028610191741418,176.57829,NA,NA,NA,172.151,91.03163229391274,2002.1161300000003,17.7048654467269,39.288000000000004,20.775079840159183,456.91944000000007,113082820992.019,113082.820992019,5141.61672495185,7.790041544299801,171.3312992,0.30482596529877215,6.7042298,1.5170000000000001,0.8021735928915057,17.64271,77.395,40.92565934201588,900.10385,21993631,21.993631,0,0,0,0
Canada,1973,3007.867162458487,NA,185.8279554200686,394998708043.0247,394.9987080430247,17657.986659415605,15.637,8.129777506852216,181.85831000000002,NA,NA,NA,182.77,95.02330593639316,2125.6151000000004,16.186300686886053,41.781,21.722212317822628,485.91303,131321859214.079,131321.85921407898,5870.60056368405,7.994445852120896,178.831021,0.6393185908183177,14.3011784,3.236,1.6824173442587305,37.63468,81.65100000000001,42.45088336714142,949.6011300000002,22369408,22.369408,0,0,0,0
Canada,1974,2502.7263669273348,NA,182.57979922960482,401459077088.7801,401.4590770887801,17627.888972619632,15.888,8.113494955911953,184.77744,NA,NA,NA,189.064,96.54895583739537,2198.81432,13.707575413531972,42.234,21.567557022154173,491.18142000000006,160408697648.262,160408.697648262,7043.47435083838,8.691285284015995,197.9360872,0.6104935139661142,13.9034324,3.146,1.6065618788581952,36.58798,83.00800000000001,42.38953860148159,965.3830400000002,22774087,22.774087,0,0,0,0
Canada,1975,2292.6587661496997,NA,183.25278117074285,398542112247.7884,398.5421122477884,17171.87781669992,15.457,7.745482786849929,179.76491000000001,NA,NA,NA,187.001,93.70596018785818,2174.8216300000004,12.510908437528986,43.614000000000004,21.854919212374515,507.2308200000001,173834029787.652,173834.02978765202,7489.94053115827,8.403505571114655,195.0369608,0.5084147528975829,11.799798,2.67,1.337933560256797,31.052100000000003,81.12800000000001,40.65313628333837,943.5186400000002,23209e3,23.209,0,0,0,0
Canada,1976,2020.037429503711,NA,181.77382852725648,417290372112.1328,417.2903721121328,17743.446386262982,18.299999999999997,9.049621566459733,212.82899999999998,NA,NA,NA,197.3909764673938,97.61276708545753,2295.65705631579,11.11291678164116,44.001,21.759147461518836,511.73163,206575564401.623,206575.56440162298,8783.72159204111,8.62457617144315,202.8327824,0.6761204694276723,15.9010012,3.598,1.7792643932307168,41.84474,85.436,42.24936984437453,993.6206800000001,23518e3,23.518,0,0,0,0
Canada,1977,2088.5468542414446,NA,183.51935796018023,441961904685.11017,441.96190468511014,18572.94943205203,23.384,11.428640107581108,271.95592000000005,NA,NA,NA,207.07288803910035,101.2043069379197,2408.257687894737,11.380526160595085,46.152,22.556217851739792,536.7477600000001,211612156934.65,211612.15693465,8892.76167988947,8.34441259035132,198.563642,1.124722070936292,26.7638864,6.056,2.9597949235165575,70.43128,86.309,42.18245377374349,1003.77367,23796e3,23.796,0,0,0,0
Canada,1978,1956.4234665232882,NA,174.64842911404074,427738472432.0878,427.7384724320878,17795.742737231147,19.228,9.303612913962391,223.62164000000004,NA,NA,NA,210.58814336787796,101.89466247996427,2449.140107368421,11.202067355817992,46.593,22.544374687968052,541.8765900000001,218632867449.812,218632.867449812,9096.05872232533,9.028181843900816,217.0013788,1.3701684473290063,32.9333688,7.452,3.605706440339491,86.66676000000001,87.957,42.55865826260609,1022.9399099999999,24036e3,24.036,0,0,0,0
Canada,1979,1789.2296281860536,NA,175.6265033319811,434911807015.6197,434.9118070156197,17914.56139620298,18.207,8.722140709313344,211.74741000000003,NA,NA,NA,212.92733995565013,102.00374690794625,2476.344963684211,10.187697154135847,47.304,22.661182188903076,550.14552,243072102185.419,243072.102185419,10012.4439669407,8.758156007743954,212.6217534,1.3653046093009844,33.1455,7.5,3.5929068665815387,87.22500000000001,91.501,43.83394282654365,1064.1566300000002,24277e3,24.277,0,0,0,0
Canada,1980,1622.1265376384827,NA,175.20229561182657,444225559199.98944,444.22555919998945,18063.089464481334,22.174668004203696,10.48637371971248,257.891388888889,NA,NA,NA,218.0138255821555,103.09847483106854,2535.5007915204687,9.25859180083132,47.007,22.2295535314927,546.69141,273853826377.01,273853.82637701003,11135.4379854841,9.047792892286422,222.5123706,1.4528869597039809,35.730849,8.085,3.823386736063108,94.02855000000001,90.10400000000001,42.61007278493881,1047.9095200000002,24593e3,24.593,0,0,0,0
Canada,1981,1386.199310520849,NA,172.16920416367495,424474832828.19696,424.47483282819695,17047.18204129305,22.64120569408618,10.574988844265956,263.3172222222223,NA,NA,NA,211.99067575789576,99.01411883792481,2465.4515590643277,8.051377813206596,45.612,21.30391807228916,530.46756,306214863624.99,306214.86362499,12297.7856877506,9.038471686746988,225.057945,1.4473978714859437,36.040207,8.155,3.8089417670682724,94.84264999999999,84.22800000000001,39.3402265060241,979.5716400000001,249e5,24.9,0,0,0,0
Canada,1982,1315.1151373286245,NA,164.8058356954244,412297176793.38873,412.29717679338876,16359.700690159065,23.924739657972683,11.040580994453707,278.2447222222223,NA,NA,NA,215.10874201123337,99.26651335571162,2501.7146695906445,7.979785010520333,48.303000000000004,22.29044877390684,561.7638900000001,313506525087.136,313506.52508713596,12439.7478409307,10.233606269343703,257.9073452,1.5214155384493293,38.3427144,8.676,4.003725101182446,100.90188,75.363,34.777862471232446,876.4716900000001,25202e3,25.202,0,0,0,0
Canada,1983,1155.397037846821,NA,158.6418149440612,393467817438.30743,393.4678174383074,15456.781011875684,25.031408235406523,11.436018140233259,291.11527777777786,NA,NA,NA,213.26119173542918,97.43194766982408,2480.2276598830417,7.283054838059097,46.062,21.044196260213702,535.70106,340547711781.889,340547.71178188897,13377.8956545368,10.45215183060968,266.069977,1.909876626335638,48.6178194,11.001,5.025991121935889,127.94163,70.49000000000002,32.20453724072911,819.7987000000003,25456e3,25.456,0,0,0,0
Canada,1984,1166.4454465167328,NA,156.77928876917187,414522702216.9717,414.5227022169717,16128.032924168223,27.88232062673164,12.616581934825657,324.271388888889,NA,NA,NA,227.34212544186494,102.87094073958794,2643.988918888889,7.440048080802976,51.129,23.13556415843125,594.63027,355372558103.621,355372.55810362095,13826.6499923594,11.137225017508364,286.2489574,2.031734121858221,52.2196304,11.816,5.346668741732161,137.42008,71.215,32.22435802661272,828.2304500000001,25702e3,25.702,0,0,0,0
Canada,1985,1124.7210137836973,891.057911470593,150.46353007916946,410249299846.4413,410.24929984644126,15814.096825473798,26.80056367631605,12.014900761527857,311.69055555555565,17.747552231901935,460.407,1.9638351585170695,234.44279322693376,105.10252429377996,2726.56968522924,7.475040717121966,53.63154,24.043435748978492,623.7348102000001,364756499450.751,364756.499450751,14060.4617782265,11.709825680363888,303.7762978,2.3332087888366355,60.5281024,13.696,6.140023128517462,159.28448,71.198,31.91861614370519,828.03274,25942e3,25.942,0,0,3.854752910338447e-5,0.001
Canada,1986,1058.327271416009,848.6555915710902,146.33749072789024,399452851741.0049,399.4528517410049,15243.964728324107,24.839471672876666,11.024387710103635,288.88305555555564,17.962486643260572,470.689,2.0054130722389734,234.7092509347674,104.16992017903164,2729.668588371345,7.232099348921691,51.61455,22.907846760036637,600.2772165,377437927311.983,377437.92731198296,14403.8287021822,11.859049397038621,310.7545304,2.720214570294612,71.2805026,16.129,7.1584593955121365,187.58027000000004,71.388,31.683805525873918,830.2424400000001,26204e3,26.204,0,0,3.816211265455656e-5,0.001
Canada,1987,957.4271733833081,829.5021416856584,146.3179523883316,412954369203.93805,412.95436920393803,15553.836881504258,26.69685678800039,11.694329357606197,310.48444444444453,18.75080979284369,497.834,2.0514447169699426,242.67483100169457,106.3016303031905,2822.308284549708,6.543470283415884,52.2396,22.883109152542374,607.546548,431316742081.448,431316.74208144797,16245.4516791506,11.915235058380414,316.3494908,2.91047868173258,77.273209,17.485,7.659154425612053,203.35055,74.148,32.47989604519774,862.34124,2655e4,26.55,0,0,3.766478342749529e-5,0.001
Canada,1988,875.8631047017384,878.2647034498793,150.99341677080224,444372957210.4251,444.3729572104251,16522.51188735546,28.668840164325985,12.397048191526723,333.4186111111112,18.812678936605316,505.967,1.9994580564908746,253.0520699633937,109.42537920335636,2942.995573674269,5.800670806934843,57.49371,24.86156710540993,668.6518473000001,507354351182.254,507354.35118225403,18864.2629180983,11.437528797174195,307.612337,3.0816667633389105,82.8814276,18.754,8.10964937720766,218.10902000000004,77.96799999999999,33.71510838445808,906.76784,26895e3,26.895,0,0,3.7181632273656813e-5,0.001
Canada,1989,822.4241963775253,938.1937608166867,155.9481966867131,464715515545.3294,464.7155155453294,16973.429107904944,28.608627113786195,12.152318687071606,332.7183333333335,18.091603053435115,495.33,1.9331588028124256,256.2283032720214,108.84017557447712,2979.935167053609,5.2737012280411735,62.152559999999994,26.401047255195586,722.8342728,565055743243.243,565055.7432432431,20638.2900486958,10.6120656139538,290.5477444444411,2.896995584399128,79.31684210526373,17.947423203435697,7.623672590524022,208.7285318559572,80.989,34.40235472442383,941.9020700000001,27379e3,27.379,0,0,3.652434347492604e-5,0.001
Canada,1990,773.9191336958536,961.2661546828022,157.20133402648295,459653443515.4489,459.65344351544894,16539.651092636068,27.136978121715877,11.356304399106028,315.60305555555567,17.206109891691554,478.175,1.9019201974621502,251.41696304506283,105.21317261754096,2923.979280214081,4.9231079270960585,60.24609,25.211832129106547,700.6620267000001,593929550908.468,593929.550908468,21371.2910981421,10.643529316408904,295.7943232323198,2.6073189161959105,72.46000000000055,16.39589084491119,6.861365568936604,190.68421052631714,79.81199999999998,33.39978986002662,928.2135599999999,27791e3,27.791,0,0,6.90580374650749e-5,0.0019191919191918964
Canada,1991,723.0341130955014,877.8009567107749,150.71829082036382,441288096957.64075,441.28809695764073,15664.243865795474,26.267937326836734,10.844084890320401,305.49611111111125,17.84486989452742,502.72,1.996869231960038,251.75409183231915,103.9306097523702,2927.900088009872,4.797255257872198,60.66243,25.043022312263783,705.5040609,610328183643.188,610328.183643188,21664.598643531,10.911204802013183,307.38699191918835,2.993749090608847,84.33894736842161,19.08380037299671,7.8782870805496,221.94459833795173,75.28399999999999,31.079185119298167,875.55292,28171682,28.171682,0,0,6.812486095760617e-5,0.0019191919191918964
Canada,1992,766.1328728144706,881.791847074854,151.06862357186534,453847682187.26245,453.8476821872625,15913.537704872284,26.759171682430505,10.912116558542774,311.2091666666668,18.04681882426319,514.688,1.9924521846839565,258.3188715676206,105.33979411880986,3004.248476331428,5.071422871937475,64.30428,26.222627774158244,747.8587764000001,592387689252.916,592387.689252916,20771.2503529737,11.055052935897056,315.2856545454509,2.8058638157880944,80.02210526315869,18.10700666677795,7.383852146810755,210.58448753462756,76.783,31.311322176116303,892.98629,28519597,28.519597,7.197268600955336e-5,0.002052632,0.0020687529350432265,0.059
Canada,1993,777.4149317170946,855.2178607896263,146.00527914436597,448701168495.4678,448.70116849546775,15561.848858510588,23.75835960638197,9.582970665704206,276.3097222222223,18.19635624090248,524.663,1.9855074061259284,264.24630720653374,106.5841519546938,3073.1845528119875,5.3245672777928,68.22819,27.519944734251,793.4938497,577170761956.438,577170.761956438,20017.4298480977,11.178868471672068,322.3248979797941,3.235281936001204,93.28421052631649,21.107890330433193,8.513899831582114,245.48476454293805,77.114,31.104049781139313,896.8358200000001,28833410,28.83341,7.118935984332065e-5,0.002052632,0.0020462373337041995,0.059
Canada,1994,803.1369477612458,847.5976588149753,145.6982518265516,464325016268.4081,464.3250162684081,15949.660467727812,25.190813986815716,10.063551547145927,292.9691666666668,18.817489998765453,547.813,1.9991450555819505,274.0236374896427,109.4704999392532,3186.8949040045445,5.512330708794988,70.63263,28.217234793901856,821.4574869000002,578139279437.61,578139.27943761,19859.2039778368,11.265719970656573,327.9665808080769,3.678364808072563,107.0842105263165,24.23048615792111,9.679907389664645,281.8005540166225,78.44800000000001,31.33941968622735,912.3502400000001,29111906,29.111906,7.050833428769659e-5,0.002052632,0.0020266622185438495,0.059
Canada,1995,792.4986770529604,868.2378613362395,146.56468273339544,478694262469.12225,478.69426246912224,16307.63311538878,26.331350912391333,10.432432074371848,306.2336111111112,18.782448729304352,551.34,1.9632261343291904,280.8336698249924,111.26577570568446,3266.0955800646616,5.407159912422653,74.21481,29.40376917285549,863.1182403,604031623433.401,604031.623433401,20577.4893858895,11.384163464721347,334.1707343434304,3.310084163191266,97.16421052631642,21.985837563089216,8.710747797871758,255.6952908587276,81.1385838351633,32.146955440585586,943.6417300029493,29354e3,29.354,1.308886352796893e-4,0.003842105,0.0020099475369625944,0.059
Canada,1996,785.3848648115924,872.0497948973853,145.8616068331094,493650819945.30676,493.65081994530675,16636.98044093256,26.881413012324458,10.536259334027596,312.63083333333344,19.078016574604256,566.081,1.9452679163449325,291.00413122714724,114.06003815636082,3384.3780461717224,5.384452302861347,77.91975000000001,30.54090545263364,906.2066925000001,628546387972.131,628546.387972131,21183.2200827089,11.95417464831946,354.7030747474702,3.1046918216615165,92.12210526315835,20.844934892328947,8.170241635951378,242.42659279778567,83.46387154832962,32.71394235310424,970.6848261070736,29671900,29.6719,1.9866395478550412e-4,0.005894737,0.002089519039899703,0.062
Canada,1997,775.4309442181905,889.6162243301883,148.81385446634965,506220988979.28,506.22098897928004,16881.235626509977,28.103754657494992,10.899539359015407,326.8466666666668,18.97586303489489,569.033,1.9454513981539991,292.4940713193577,113.43860211837486,3401.7060494441303,5.210744301993293,78.45489,30.42732801662043,912.4303707000001,652825364726.275,652825.364726275,21770.1340814172,11.63131673554441,348.7906212121173,2.732990637408816,81.95473684210565,18.544312993190445,7.19208062476006,215.6703601108049,86.6970427259066,33.623899760641,1008.2866069022938,29987200,29.9872,2.3167778252054208e-4,0.006947368,0.002067548820830221,0.062
Canada,1998,815.0951970320907,921.708385174974,154.50679763833674,514987969465.58356,514.9879694655835,17025.577625738762,30.05457628737939,11.55566906205794,349.53472222222234,18.471761676017177,558.732,1.9495472596712207,286.5957710069705,110.19306519828045,3333.1088168110673,5.275464960059768,75.08628,28.869886385501147,873.2534364,631813279406.808,631813.279406808,20887.8394667666,10.942277819369988,330.98092525252144,2.3470267879405875,70.99263157894809,16.063861967449853,6.176386284054159,186.8227146814418,88.55009661507839,34.04658252749321,1029.8376236333618,30247900,30.2479,3.3408147342460135e-4,0.010105263,0.002049729072100873,0.062
Canada,1999,766.6619981509876,904.4471064990554,151.52240668490973,518326878922.2242,518.3268789222242,16994.769663539508,28.901189452565212,11.020644257335714,336.12083333333345,18.790230563424615,573.087,1.9483788240162174,294.1353051757608,112.1601090911925,3420.793599194098,5.059726907224081,78.62562,29.98163757082153,914.4159606000001,676082654640.91,676082.65464091,22167.2258498882,11.315437218952578,345.1117828282785,2.392849648515389,72.98000000000054,16.513553876091894,6.2969727592510205,192.05263157894873,90.04266399278663,34.33520165237477,1047.1961822361086,30499200,30.4992,4.348690422941204e-4,0.013263157894736838,0.005311614730878187,0.162
Canada,2e3,729.0314043795004,903.0662654508967,153.47099260315363,541155235041.32623,541.1552350413263,17587.276932869878,30.58775198242095,11.561229246809544,355.73555555555566,19.475068005212922,599.242,1.9764525730384808,303.19068019869604,114.59674974766848,3526.107610710835,4.750287933985251,83.42631,31.532578650425584,970.2479853000001,742293448252.643,742293.448252643,24124.169174631,11.598133156247005,356.8710777777735,2.349508906831299,72.29368421052702,16.35825772967526,6.182918175871824,190.24653739612327,90.08706460547502,34.05013897963498,1047.7125613616745,30769700,30.7697,5.336760719662183e-4,0.016421052631578947,0.008579869156995356,0.264
Canada,2001,733.6371077544718,928.5077659220866,156.4304337060147,540235530461.9795,540.2355304619795,17381.033027645655,31.796431642304395,11.897358269603856,369.79250000000013,18.719318960552606,581.832,1.9593653502663455,296.94921364252406,111.11030389591869,3453.519354662555,4.689861751155291,79.37406,29.69961031339783,923.1203178000001,736379777892.562,736379.777892562,23691.5947188738,10.669618951638268,331.6320292929255,2.45036839006491,76.16210526315851,17.233584935321183,6.448337868591861,200.42659279778536,91.34706719540053,34.17958334215437,1062.366391482508,31081900,31.0819,6.299147532300489e-4,0.019578947368421057,0.010584938501185578,0.329
Canada,2002,723.8087159941591,922.2946734596876,154.53073923257148,548611307498.0464,548.6113074980464,17492.867403164542,31.99233304671827,11.86374699742789,372.0708333333335,18.966679420955295,594.833,1.9486098629771165,305.2601812715886,113.1999205467947,3550.1759081885752,4.683914149306011,81.1521,30.09370968050507,943.7989230000001,757950678646.53,757950.67864653,24167.8043060561,11.140413219626774,349.3856393939349,2.391429118040953,75.00000000000037,16.970629497216937,6.293234521160417,197.36842105263298,93.8315523856518,34.79564295150598,1091.2609542451305,31362e3,31.362,7.249806168376749e-4,0.02273684210526316,0.012913717237421083,0.405
Canada,2003,640.2484818987474,984.6643339652377,157.28300304197882,571345571797.3253,571.3455717973253,18037.175520814664,31.925695041559194,11.721676768952312,371.29583333333346,18.31809571915646,580.244,1.8576902425337478,312.3470138964564,114.67975033513663,3632.595771615788,4.070678137598029,87.89265,32.270220971713606,1022.1915195000001,892380986367.854,892380.986367854,28172.1488309084,10.615303846649219,336.25036464646064,2.347884169319643,74.37157894736902,16.828433485850784,6.178642550841161,195.71468144044462,97.42952362873586,35.77173127295739,1133.105359802198,31676e3,31.676,7.194555399738138e-4,0.022789473684210526,0.02178305341583533,0.69
Canada,2004,550.3811975356813,959.1913604599924,153.41197455233802,563147841485.899,563.147841485899,17601.12022146895,29.996918887933514,10.90370891285097,348.8641666666668,18.349957002352593,587.1068742902712,1.8600889640916536,315.63376033305804,114.73107150096781,3670.8206326734653,3.587602591920967,85.56426,31.102120450070327,995.1123438000001,1023196003074.56,1023196.0030745601,31979.8719510723,10.580070654979107,338.50936060605653,2.8053725499872657,89.75789473684257,20.30997301372194,7.382559342071766,236.20498614958618,100.84173144268212,36.65539417653987,1172.789336678393,31995e3,31.995,4.4579333941981056e-4,0.014263157894736839,0.029535864978902954,0.945
